sample,fastq_1,fastq_2,fastq_barcode,fastq_1_md5,fastq_2_md5,fastq_barcode_md5
ERR10889511,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR108/011/ERR10889511/ERR10889511_1.fastq.gz,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR108/011/ERR10889511/ERR10889511_2.fastq.gz,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR108/011/ERR10889511/ERR10889511.fastq.gz,cfa808b9b22f233795ae0a8f60a36ae6,27461b3a6a4111f8915bde97de9c34f5,25b4d85de1cbc35e96da2ddd434f7153
ERR10889521,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR108/021/ERR10889521/ERR10889521_1.fastq.gz,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR108/021/ERR10889521/ERR10889521_2.fastq.gz,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR108/021/ERR10889521/ERR10889521.fastq.gz,1ef19fb4c49b61f22c06d83946fba521,448274dc51692c4b88b93e6e4dea1f42,a4f3f8d690c6059826106c9ae54bac77
ERR10889524,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR108/024/ERR10889524/ERR10889524_1.fastq.gz,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR108/024/ERR10889524/ERR10889524_2.fastq.gz,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR108/024/ERR10889524/ERR10889524.fastq.gz,0a727b57da628cace616b5c78fddaa06,0353ce9fe5bdcc5de3220fc5e11885e2,797da4189c73020a8b037186ff51483c
ERR10889525,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR108/025/ERR10889525/ERR10889525_1.fastq.gz,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR108/025/ERR10889525/ERR10889525_2.fastq.gz,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR108/025/ERR10889525/ERR10889525.fastq.gz,233fe479e66bf2c8ba30b4c2bdbeeccc,e019f615f91afe5f863a446ec93d0087,bc1839f108f90b72f557b9b6077091fb
ERR10889526,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR108/026/ERR10889526/ERR10889526_1.fastq.gz,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR108/026/ERR10889526/ERR10889526_2.fastq.gz,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR108/026/ERR10889526/ERR10889526.fastq.gz,b150f5d6924022505a38ca8975786b34,98dd2adeced4fc004f90410ee1026325,b2bf337c27603bd2556df89384947b3e
ERR10889531,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR108/031/ERR10889531/ERR10889531_1.fastq.gz,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR108/031/ERR10889531/ERR10889531_2.fastq.gz,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR108/031/ERR10889531/ERR10889531.fastq.gz,991d37fc9e060e375c562b98103848c5,2eb7a914ead52afb21993e261bd88d3b,29ac7c7dd864c98321076e1d2b58fb72
ERR10889533,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR108/033/ERR10889533/ERR10889533_1.fastq.gz,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR108/033/ERR10889533/ERR10889533_2.fastq.gz,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR108/033/ERR10889533/ERR10889533.fastq.gz,11629001453a647550116fe6c7eca63e,2a8b1c883a8090af05aece0f918bdf90,047cdaafa94ba5cf5c3cdfecea27f5b4
ERR10889546,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR108/046/ERR10889546/ERR10889546_1.fastq.gz,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR108/046/ERR10889546/ERR10889546_2.fastq.gz,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR108/046/ERR10889546/ERR10889546.fastq.gz,65935e0e332d51590d21cf94892f8065,dcddd581f5f1e700697de1ecf4b65e7b,d18c55a74fe0ee19dd6300c402c70e4d
ERR10889550,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR108/050/ERR10889550/ERR10889550_1.fastq.gz,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR108/050/ERR10889550/ERR10889550_2.fastq.gz,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR108/050/ERR10889550/ERR10889550.fastq.gz,0fd12b26d89bc23a46aa6cddb1e5858c,bae7b5c82a3a2c304c5bf0f11a2449e3,480fb4b1b4a611021c10e29732b9d0e0
ERR10889594,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR108/094/ERR10889594/ERR10889594_1.fastq.gz,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR108/094/ERR10889594/ERR10889594_2.fastq.gz,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR108/094/ERR10889594/ERR10889594.fastq.gz,6556bcea896afbebf7525610b7189201,46bb1c73d0edc69992c4372dd286e8ca,85059bbb3ac2dd024a0d8708e99a75ef
ERR10889608,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR108/008/ERR10889608/ERR10889608_1.fastq.gz,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR108/008/ERR10889608/ERR10889608_2.fastq.gz,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR108/008/ERR10889608/ERR10889608.fastq.gz,5a77dfc7169ab61be1eb383b68238ceb,e285ad870aa7b9417e38ed0865c1a541,9c7b50b54663ae95a42203a592d67e6a
ERR10889609,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR108/009/ERR10889609/ERR10889609_1.fastq.gz,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR108/009/ERR10889609/ERR10889609_2.fastq.gz,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR108/009/ERR10889609/ERR10889609.fastq.gz,9863a8ba3c529ef64126ea84cb667567,48ae77cbc740837b12b3621a7060a3a3,09aefacf28317bbdba3f97c4f594e192
ERR10889622,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR108/022/ERR10889622/ERR10889622_1.fastq.gz,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR108/022/ERR10889622/ERR10889622_2.fastq.gz,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR108/022/ERR10889622/ERR10889622.fastq.gz,7f04ae1627f2a7187c60c8d33d8a8128,ed4048448b05c700f1c2be5b362c85f6,9cb345e0a8594abb9351f6016d2a016c
ERR10889623,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR108/023/ERR10889623/ERR10889623_1.fastq.gz,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR108/023/ERR10889623/ERR10889623_2.fastq.gz,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR108/023/ERR10889623/ERR10889623.fastq.gz,6c403e79ba13e5b648c1e0636197f24f,620cb7dfeee301f5522b4280e8eb5b09,1cf8af25bd2b2d9f8442c6f4287dbb64
ERR10889643,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR108/043/ERR10889643/ERR10889643_1.fastq.gz,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR108/043/ERR10889643/ERR10889643_2.fastq.gz,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR108/043/ERR10889643/ERR10889643.fastq.gz,ae47d04643f821d1d051ccf8080d33dc,0882fc5707fcefb6b4c27b590704474a,7233779efcefd55123239b9966cfb559
ERR10889655,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR108/055/ERR10889655/ERR10889655_1.fastq.gz,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR108/055/ERR10889655/ERR10889655_2.fastq.gz,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR108/055/ERR10889655/ERR10889655.fastq.gz,afdcd7610acb6ed9e391cc27327afaf0,862b55acdece6a5ecf3244e9c617f8a3,d04b81a3743b99f315dd8e25318ecf37
ERR10889667,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR108/067/ERR10889667/ERR10889667_1.fastq.gz,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR108/067/ERR10889667/ERR10889667_2.fastq.gz,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR108/067/ERR10889667/ERR10889667.fastq.gz,7bf46984d720d9ba9b47759116e95b19,f73d5923b1f021d65ae873f57a2e2ad7,9b06bd0f0f9bb15823aa21c3da6e5428
ERR10889668,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR108/068/ERR10889668/ERR10889668_1.fastq.gz,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR108/068/ERR10889668/ERR10889668_2.fastq.gz,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR108/068/ERR10889668/ERR10889668.fastq.gz,c5296af617b571025aefa03a505791d7,13e59d8078e61c05e3d0f360630cc91a,6a254d09e72d11d78b4ca57cce7b52a4
ERR10889672,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR108/072/ERR10889672/ERR10889672_1.fastq.gz,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR108/072/ERR10889672/ERR10889672_2.fastq.gz,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR108/072/ERR10889672/ERR10889672.fastq.gz,7aff5aed9c6c26ac8eec81838ea29dec,a0a2883b67dbab0bd78b95ceadfb9ea0,87c6413818da83c25192df0ddde87c81
ERR10889675,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR108/075/ERR10889675/ERR10889675_1.fastq.gz,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR108/075/ERR10889675/ERR10889675_2.fastq.gz,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR108/075/ERR10889675/ERR10889675.fastq.gz,0c48f2c48b24cab7b34088cac084360a,c917bb0210b61020aa5a0b9069945a63,8fad61c83ed2b7474d4e61081fb04398
ERR10889686,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR108/086/ERR10889686/ERR10889686_1.fastq.gz,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR108/086/ERR10889686/ERR10889686_2.fastq.gz,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR108/086/ERR10889686/ERR10889686.fastq.gz,d181c1869b47bcfb9e2f5c49c0043a66,05af5b40a551288f8e68e763b849fc2f,505ffc030c53328caf72ea70cfa7e1c5
ERR10889689,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR108/089/ERR10889689/ERR10889689_1.fastq.gz,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR108/089/ERR10889689/ERR10889689_2.fastq.gz,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR108/089/ERR10889689/ERR10889689.fastq.gz,337816ae7409bfacdbe9e511243a4d71,f6784f7cba22558b6c713fbce244827d,98182126cd206ffaf8945f374a12d1a2
ERR10889693,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR108/093/ERR10889693/ERR10889693_1.fastq.gz,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR108/093/ERR10889693/ERR10889693_2.fastq.gz,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR108/093/ERR10889693/ERR10889693.fastq.gz,666f6f5aec29106476559fd53c768444,8bc8068d2ece26521c827ef18724c78f,34706bfd076a592f4533a56ff6a17244
ERR10889694,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR108/094/ERR10889694/ERR10889694_1.fastq.gz,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR108/094/ERR10889694/ERR10889694_2.fastq.gz,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR108/094/ERR10889694/ERR10889694.fastq.gz,2720b9a0620dfcbc22c30d46c2751383,9da9270e399301a61f43a57a0ea749ba,b9486eb137b0c6440d72f55323151042
ERR10889696,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR108/096/ERR10889696/ERR10889696_1.fastq.gz,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR108/096/ERR10889696/ERR10889696_2.fastq.gz,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR108/096/ERR10889696/ERR10889696.fastq.gz,2bdfc261f7ee46beb0ae95931fb34cd3,5760dda5531c59e291d884932309042f,c5505caecb0aa728b5be3950e0eb24d6
ERR10889706,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR108/006/ERR10889706/ERR10889706_1.fastq.gz,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR108/006/ERR10889706/ERR10889706_2.fastq.gz,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR108/006/ERR10889706/ERR10889706.fastq.gz,2e513fb744728ee8b8cf68e04093a528,d27396a73a041c526a26c80a73104c83,f4af484cfe60d53878fc1c9aa914897c
ERR10889711,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR108/011/ERR10889711/ERR10889711_1.fastq.gz,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR108/011/ERR10889711/ERR10889711_2.fastq.gz,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR108/011/ERR10889711/ERR10889711.fastq.gz,e6155b7031cf6c27b9f6abed056b6be4,937a97ba1a0102d03ce269eb5806449b,67f5f73a3b827ce156a10e81cde3f5d2
ERR10889722,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR108/022/ERR10889722/ERR10889722_1.fastq.gz,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR108/022/ERR10889722/ERR10889722_2.fastq.gz,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR108/022/ERR10889722/ERR10889722.fastq.gz,d2f6de72d758946e106239f97381f12a,50c085c0e14f25243f7d515988be21fa,c2ddd3e448d428bdc446d895cc4edb30
ERR10889725,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR108/025/ERR10889725/ERR10889725_1.fastq.gz,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR108/025/ERR10889725/ERR10889725_2.fastq.gz,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR108/025/ERR10889725/ERR10889725.fastq.gz,f7f1800618d22b941c1f7623a8c7efb2,67687df86e63999bc96ded936cd0742f,8154239d343c8aa30c0c4fae2b636b2f
ERR10889737,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR108/037/ERR10889737/ERR10889737_1.fastq.gz,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR108/037/ERR10889737/ERR10889737_2.fastq.gz,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR108/037/ERR10889737/ERR10889737.fastq.gz,00b58435eec827c9d6e563512d7ecbb8,80643a1503b2ff48c7ce4ee1f98bacf6,28454cb700493ec72a2fc0b4b51358ec
ERR10889741,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR108/041/ERR10889741/ERR10889741_1.fastq.gz,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR108/041/ERR10889741/ERR10889741_2.fastq.gz,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR108/041/ERR10889741/ERR10889741.fastq.gz,47b566b0dd7593b627ba72f85f3ec4af,fc96de0b546af828e8a341bbc8a848ee,6dea5229247be9d42dbdb87f76e69bce
ERR10889743,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR108/043/ERR10889743/ERR10889743_1.fastq.gz,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR108/043/ERR10889743/ERR10889743_2.fastq.gz,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR108/043/ERR10889743/ERR10889743.fastq.gz,dc166cdac7d0a41b2743aef71277c78e,88c3116fb549f9bef1fed0c1c778f081,ade9bb67eebcbcc93b543733c6768c9f
ERR10889745,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR108/045/ERR10889745/ERR10889745_1.fastq.gz,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR108/045/ERR10889745/ERR10889745_2.fastq.gz,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR108/045/ERR10889745/ERR10889745.fastq.gz,8297bdebbba4fc1317c7b9088e6759c3,71c9b308e5f14d916ad6d3792782758b,2da6fb396a6de6dbc0ee3a2ff1d6e544
ERR10889752,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR108/052/ERR10889752/ERR10889752_1.fastq.gz,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR108/052/ERR10889752/ERR10889752_2.fastq.gz,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR108/052/ERR10889752/ERR10889752.fastq.gz,e52e267123a7f1347e2d88715d156cd5,930182b9fdc76291e5d1234106f9e32a,03bb5b9d782f43f1a59b702ea1f7cfb7
ERR10889755,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR108/055/ERR10889755/ERR10889755_1.fastq.gz,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR108/055/ERR10889755/ERR10889755_2.fastq.gz,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR108/055/ERR10889755/ERR10889755.fastq.gz,148cfed6b86a62dda4bf31f58ade5716,13749d70e3a11e654a2e983c17810382,cf30190c7761162809d62ccdf30f2d50
ERR10889760,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR108/060/ERR10889760/ERR10889760_1.fastq.gz,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR108/060/ERR10889760/ERR10889760_2.fastq.gz,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR108/060/ERR10889760/ERR10889760.fastq.gz,d999a2dcc7471811bf0728e8a7b711a3,b79d868bdc2868d48eebb5555181651a,77d02f8ab95d68775ab674d90ac6f712
ERR10889762,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR108/062/ERR10889762/ERR10889762_1.fastq.gz,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR108/062/ERR10889762/ERR10889762_2.fastq.gz,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR108/062/ERR10889762/ERR10889762.fastq.gz,b5dfd14c7aba184fd587b24f54a7f299,d15ca8dfa69fc30848196651126e2bf6,4dd000eb477b7b9153c143b119b69972
ERR10889763,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR108/063/ERR10889763/ERR10889763_1.fastq.gz,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR108/063/ERR10889763/ERR10889763_2.fastq.gz,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR108/063/ERR10889763/ERR10889763.fastq.gz,599b48b7e848fd1146b573bfa722b852,7797935baeac8fa97a2426303125417e,db31f7737746024eb25c94ae38eea737
ERR10889764,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR108/064/ERR10889764/ERR10889764_1.fastq.gz,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR108/064/ERR10889764/ERR10889764_2.fastq.gz,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR108/064/ERR10889764/ERR10889764.fastq.gz,bf707b79a5cdce058aaac82f88d2a6ae,bf3786235dd2eb0b62e57bcca7c7c98b,06ba4d7b0986737a52f17c8cbaafcba3
ERR10889770,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR108/070/ERR10889770/ERR10889770_1.fastq.gz,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR108/070/ERR10889770/ERR10889770_2.fastq.gz,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR108/070/ERR10889770/ERR10889770.fastq.gz,3c8f5c4e326a1a053bba1b7e638da1c7,a7e9da3b6ded69338163d8c54fb12aef,ed69589beeb1a6e6f6eae8d519c7a229
ERR10889774,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR108/074/ERR10889774/ERR10889774_1.fastq.gz,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR108/074/ERR10889774/ERR10889774_2.fastq.gz,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR108/074/ERR10889774/ERR10889774.fastq.gz,d7df161b4181c4516a42d38536e3f2de,cc0e8dcb012ca38e3c2d78d7355ff7fe,6536bc58327373792cbac93f1f80f282
ERR10889781,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR108/081/ERR10889781/ERR10889781_1.fastq.gz,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR108/081/ERR10889781/ERR10889781_2.fastq.gz,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR108/081/ERR10889781/ERR10889781.fastq.gz,c560e478485d201fec6268df6e6d5679,9b0cba3efa6d7c1ace72c4207a22cbdd,cb4f7725d635c8cf406748063897cf61
ERR10889784,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR108/084/ERR10889784/ERR10889784_1.fastq.gz,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR108/084/ERR10889784/ERR10889784_2.fastq.gz,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR108/084/ERR10889784/ERR10889784.fastq.gz,3b430cec4238b092e9be34102d7dd31e,c765a36285158e5d8d88e57be078d015,b56d6545c1fbb827ea49473d87cecf3e
ERR10889789,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR108/089/ERR10889789/ERR10889789_1.fastq.gz,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR108/089/ERR10889789/ERR10889789_2.fastq.gz,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR108/089/ERR10889789/ERR10889789.fastq.gz,3dd6f89577e93d303be9c6ad97e9650e,be294cdeb1eaa86a28fdcc0c6816fa4b,b45e7c174dac815923091d19a91461a4
ERR10889808,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR108/008/ERR10889808/ERR10889808_1.fastq.gz,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR108/008/ERR10889808/ERR10889808_2.fastq.gz,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR108/008/ERR10889808/ERR10889808.fastq.gz,8291e8f54776ee795ec6fac3880a2f61,1b925587f3274c13e4cc726981e3d837,c09e36e1aff033f32c167e7335bf7cfc
ERR10889809,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR108/009/ERR10889809/ERR10889809_1.fastq.gz,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR108/009/ERR10889809/ERR10889809_2.fastq.gz,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR108/009/ERR10889809/ERR10889809.fastq.gz,66f5b6a07cc8d4651d86d3174ab4fd70,f4068f1f3f538eb8a0cacb06dca7622f,617cb70b207c145f62ae8fb78d54fb2b
ERR10889856,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR108/056/ERR10889856/ERR10889856_1.fastq.gz,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR108/056/ERR10889856/ERR10889856_2.fastq.gz,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR108/056/ERR10889856/ERR10889856.fastq.gz,3948451c4ee461bff332a9fe5c79f686,a37be910e50a3f0334b0b99ce9e3c9d0,874d07df057ac2358c5fd15443b69d5e
ERR10889862,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR108/062/ERR10889862/ERR10889862_1.fastq.gz,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR108/062/ERR10889862/ERR10889862_2.fastq.gz,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR108/062/ERR10889862/ERR10889862.fastq.gz,e16b5f891a29395682c5fce8f5e02f2c,7fe40e79a4601fb4b37385a861bd8427,1b19e1eae3081381fadc34dc6cebba29
ERR10889868,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR108/068/ERR10889868/ERR10889868_1.fastq.gz,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR108/068/ERR10889868/ERR10889868_2.fastq.gz,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR108/068/ERR10889868/ERR10889868.fastq.gz,fd417da96fc9bc137b216ee20bb9da66,189280637355aa231bdfc155e9d73683,be53351a3d5b1747412b514e5fc7d1ce
ERR10889871,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR108/071/ERR10889871/ERR10889871_1.fastq.gz,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR108/071/ERR10889871/ERR10889871_2.fastq.gz,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR108/071/ERR10889871/ERR10889871.fastq.gz,843251006bcb5f0d45d1427c8fa50c54,b56f2dbdf1f574dec1460388b0781a02,e06192b40d0d4d1af032f326176288eb
ERR10889872,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR108/072/ERR10889872/ERR10889872_1.fastq.gz,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR108/072/ERR10889872/ERR10889872_2.fastq.gz,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR108/072/ERR10889872/ERR10889872.fastq.gz,318e65a72673ec834985bd48f6b3b479,84bf91b348b8b27747e5d6f2f69b2b52,3f3f610a59a11c9b5ee460de054ee773
ERR10889878,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR108/078/ERR10889878/ERR10889878_1.fastq.gz,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR108/078/ERR10889878/ERR10889878_2.fastq.gz,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR108/078/ERR10889878/ERR10889878.fastq.gz,011b4073fe66ca5c7a70a8595afff1e8,752084a692ccf15471e764d27505c3c2,af07e07cd805b5472ee70b9b3307e98b
ERR10889887,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR108/087/ERR10889887/ERR10889887_1.fastq.gz,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR108/087/ERR10889887/ERR10889887_2.fastq.gz,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR108/087/ERR10889887/ERR10889887.fastq.gz,272190f8dfa44670f9d258dd4483afbd,753dde8142fbc90169f082e56c9b6638,b88500a8c4576115e3a482447c3db577
ERR10889889,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR108/089/ERR10889889/ERR10889889_1.fastq.gz,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR108/089/ERR10889889/ERR10889889_2.fastq.gz,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR108/089/ERR10889889/ERR10889889.fastq.gz,7e5031b7d7b60373ee2c5ebeb3d19e23,1e4fd78413b3e8612eafbc45b46e1a7a,cb91b7dbe8c97dc45e865edd6cca6b2f
ERR10889890,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR108/090/ERR10889890/ERR10889890_1.fastq.gz,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR108/090/ERR10889890/ERR10889890_2.fastq.gz,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR108/090/ERR10889890/ERR10889890.fastq.gz,3e8037ab6a3db7c9ee2cde23b20ada23,09545187c79181afbb35b1228a80188d,c7a678e164ec6155ad634a98fe2c17b1
ERR10890007,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR108/007/ERR10890007/ERR10890007_1.fastq.gz,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR108/007/ERR10890007/ERR10890007_2.fastq.gz,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR108/007/ERR10890007/ERR10890007.fastq.gz,3e0d80b4f3291b739f9cf031069ec635,ec5d5d89bca4f207db4d290234f668df,0acce9d2258dc8978b36393863e65a4d
